91.99.97.115/32,pciplus.ir,1399.06.29
185.120.222.248/32,og34.softsaaz.ir/,1399.06.29
188.136.139.6/32,lms1.fei.ac.ir,1399.06.29
193.105.6.160/29,193.105.6.160/,1399.06.29
77.237.73.216/29,77.237.73.216,1399.06.29
193.105.6.224/29,193.105.6.224,1399.06.29
185.141.169.179/32,sh1.dasan.ir,1399.06.26
185.141.168.50/32,wnohe.ir,1399.06.26
85.185.211.6/32,moodle.iasbs.ac.ir,1399.06.26
193.111.234.189/32,irstreamer.ir/,1399.06.26
185.128.139.170/32,ns.kmdl.ir,1399.06.26
185.18.212.224/27,hamrah-support.com/,1399.06.26
185.128.136.64/27,hamrah-support.com/,1399.06.26
87.107.152.6/32,lms2.kazerunsfu.ac.ir,1399.06.26
217.218.216.14/27,majazi.hmu.ac.ir,1399.06.26
37.152.177.253/32,dl5.fnhost.xyz/,1399.06.26
85.185.211.14/32,iasbs.ac.ir,1399.06.25
89.47.203.10/32,elearn.iasbs.ac.ir,1399.06.25
85.185.211.4/32,mail.iasbs.ac.ir,1399.06.25
85.185.211.33/32,paperless.iasbs.ac.ir,1399.06.25
185.128.139.182/32,entekhabclick.com/,1399.06.25
89.47.203.9/32,media.iasbs.ac.ir,1399.06.25
87.107.52.208/28,www.daneshyar.ir,1399.06.25
185.128.139.7/32,tahaserver.co/,1399.06.25
87.107.144.189/32,rec.birjand.ac.ir,1399.06.25
185.18.215.22/32,rashn.net,1399.06.25
5.232.202.54/32,offline.birjand.ac.ir,1399.06.25
85.185.158.228/32,vc-1.mahs.ir,1399.06.25
85.185.158.229/32,vc-2.mahs.ir/,1399.06.25
85.185.158.230/32,vc-3.mahs.ir/,1399.06.25
85.185.158.231/32,vc-4.mahs.ir/,1399.06.25
85.185.158.232/32,vc-5.mahs.ir/,1399.06.25
85.185.158.236/30,el.mahs.ir/,1399.06.25
78.157.32.122/32,online2.sadrschool.ir,1399.06.25
78.157.32.74/32,online.sadrschool.ir,1399.06.25
193.111.234.250/32,dl.tgdlbot.ir/,1399.06.25
171.22.27.40/32,www.roxo.ir,1399.06.25
5.56.135.16/32,ostadyari.com/,1399.06.25
94.184.176.4/32,crcsms.mechanical.kntu.ac.ir,1399.06.25
94.184.176.68/32,pay.kntu.ac.ir,1399.06.25
94.184.176.4/32,icce.kntu.ac.ir,1399.06.25
94.184.176.4/32,icsi.ce.kntu.ac.ir,1399.06.25
94.184.176.4/32,tto.kntu.ac.ir,1399.06.25
94.184.176.4/32,industrialelec.ee.kntu.ac.ir,1399.06.25
94.184.176.4/32,uavlab.aero.kntu.ac.ir,1399.06.25
94.184.176.4/32,ctf.ce.kntu.ac.ir,1399.06.25
94.184.176.4/32,en.itc.kntu.ac.ir,1399.06.25
94.184.176.4/32,kbs.kntu.ac.ir,1399.06.25
94.184.176.4/32,visionzero.kntu.ac.ir,1399.06.25
94.184.176.4/32,tarh.kntu.ac.ir,1399.06.25
94.184.176.4/32,swf.kntu.ac.ir,1399.06.25
94.184.176.4/32,stt.kntu.ac.ir,1399.06.25
94.184.176.4/32,ssrc.kntu.ac.ir,1399.06.25
94.184.176.4/32,ssas.kntu.ac.ir,1399.06.25
94.184.176.4/32,sport.kntu.ac.ir,1399.06.25
94.184.176.4/32,shahed.kntu.ac.ir,1399.06.25
94.184.176.4/32,scope.kntu.ac.ir,1399.06.25
94.184.176.4/32,sciencelib.kntu.ac.ir,1399.06.25
94.184.176.4/32,rsi.kntu.ac.ir,1399.06.25
94.184.176.4/32,roshd.kntu.ac.ir,1399.06.25
94.184.176.4/32,rairo.kntu.ac.ir,1399.06.25
94.184.176.4/32,rado.kntu.ac.ir,1399.06.25
94.184.176.4/32,research.kntu.ac.ir,1399.06.25
94.184.176.4/32,publication.kntu.ac.ir,1399.06.25
94.184.176.4/32,pr.kntu.ac.ir,1399.06.25
46.102.129.145/32,vekal.ir/,1399.06.25
93.115.150.20/32,fbi.ir,1399.06.25
89.32.251.106/32,www.cooleposhti.ir,1399.06.25
86.104.37.64/32,s3.cooleposhti.ir,1399.06.25
89.32.249.155/32,4-player.ir,1399.06.25
45.156.184.40/32,115agahi.ir,1399.06.23
5.201.166.165/32,radioplayer.ir/,1399.06.23
5.63.9.203/32,webinar1.qiet.ac.ir,1399.06.23
5.63.9.187/32,webinar2.qiet.ac.ir,1399.06.23
5.63.9.205/32,lms.qiet.ac.ir,1399.06.23
185.120.222.248/32,nc26.softsaaz.ir/,1399.06.23
87.107.144.185/32,ac2.birjand.ac.ir,1399.06.23
87.107.144.184/32,ac1.birjand.ac.ir,1399.06.23
5.232.202.17/32,oldlms.birjand.ac.ir,1399.06.23
87.107.144.189/32,lms.birjand.ac.ir,1399.06.23
185.10.75.6/32,www.yeganehcctv.com/,1399.06.23
185.229.29.16/29,vip.persianrom.com,1399.06.23
185.120.217.8/29,lms1.bu.pnu.ac.ir,1399.06.23
185.143.233.5/32,riotteam.ir,1399.06.23
178.239.158.98/32,vc.scu.ac.ir,1399.06.23
178.239.158.97/32,lms99.scu.ac.ir,1399.06.23
178.239.158.99/32,meeting.scu.ac.ir,1399.06.23
88.135.38.10/32,nsn-flexible.com,1399.06.23
185.120.201.140/32,lms.bpnu.ir,1399.06.23
45.94.254.60/29,art-noandishan.ir,1399.06.23
45.94.254.60/29,sonate.ir,1399.06.23
45.94.254.60/29,khoshnevisan-novin-tajrish.ir,1399.06.23
45.94.254.60/29,cs-ut.ir,1399.06.23
45.94.254.60/29,nanoraspina.ir,1399.06.23
45.94.254.60/29,draryarad.ir,1399.06.23
45.94.254.60/29,sunoho.ir,1399.06.23
45.94.254.60/29,academy.apviser.net,1399.06.23
45.94.254.60/29,ut-academy.ir,1399.06.23
45.94.254.60/29,khane-tarahan-lebas-maziyar.ir,1399.06.23
45.94.254.60/29,mitrasarallahi.ir,1399.06.23
45.94.254.60/29,fandogh-ardestani.ir,1399.06.23
45.94.254.60/29,hoshzendegi.ir,1399.06.23
45.94.254.60/29,shourabiz.ir,1399.06.23
45.94.254.60/29,pfpe.ir,1399.06.23
45.94.254.60/29,mahdi108108.ir,1399.06.23
45.94.254.60/29,taraeskandari.ir,1399.06.23
45.94.254.60/29,amouzeshmajazi.ir,1399.06.23
45.94.254.60/29,course.hantooshzadeh.ir,1399.06.23
45.94.254.60/29,mediaelearning.ir,1399.06.23
45.94.254.60/29,online.saltr.ir,1399.06.23
45.94.254.60/29,amoozeshkhayati.ir,1399.06.23
45.94.254.60/29,espaniran.ir,1399.06.23
45.94.254.60/29,hrcourse.ir,1399.06.23
77.237.82.31/32,hcloud.hsu.ac.ir,1399.06.23
94.182.184.205/32,lms.rouzbeh.info,1399.06.23
77.237.82.50/32,hsu.ac.ir,1399.06.23
77.237.82.35/32,meeting5.hsu.ac.ir,1399.06.23
185.18.213.188/32,live5.usc.ac.ir,1399.06.23
185.18.213.189/32,lms5.usc.ac.ir,1399.06.23
185.18.213.184/32,live4.usc.ac.ir,1399.06.23
185.18.213.185/32,lms4.usc.ac.ir,1399.06.23
185.128.138.138/32,live3.usc.ac.ir,1399.06.23
94.184.176.34/32,damavand.kntu.ac.ir,1399.06.23
94.184.176.17/32,sid.kntu.ac.ir,1399.06.23
94.184.176.14/32,sida.kntu.ac.ir,1399.06.23
185.147.160.187/32,www.cartonsabz.com,1399.06.22
212.33.199.135/32,online2.amoozkadeh.com,1399.06.22
94.184.88.29/32,class12.ui.ac.ir,1399.06.22
94.184.88.28/32,class11.ui.ac.ir,1399.06.22
80.210.21.33/32,tasks.lanowan.com,1399.06.22
185.10.73.228/32,www.lanowan.com,1399.06.22
194.5.178.243/32,farzanegan2.mdle.ir,1399.06.22
212.33.199.40/32,online.amoozkadeh.com,1399.06.22
130.185.79.169/32,dl.khodkarsabz.ir/,1399.06.22
94.184.88.26/32,class9.ui.ac.ir,1399.06.22
94.184.88.27/32,class10.ui.ac.ir,1399.06.22
94.184.88.25/32,class8.ui.ac.ir,1399.06.22
93.126.40.16/32,class7.ui.ac.ir,1399.06.22
94.182.178.4/32,w11.rezvanweb.com,1399.06.22
185.8.173.60/32,live.nemoone8.ir/,1399.06.22
95.81.80.174/32,L15.mihanfile.net,1399.06.22
86.104.37.74/32,golive-ir1.gli.ir,1399.06.22
89.32.248.92/32,imelk.net,1399.06.22
185.4.1.138/32,ir.kmdl.ir,1399.06.22
185.141.168.50/32,dl.kmdl.ir,1399.06.22
193.176.243.165/32,karimiblog.ir/,1399.06.22
193.176.242.95/32,arvanbbb.mdle.ir,1399.06.19
193.111.234.241/32,dl.30movie.ir,1399.06.19
79.132.207.160/27,www.mohaymen.ir,1399.06.19
37.152.176.55/32,lms.vcloud13.me,1399.06.19
37.152.189.158/32,lms2.vcloud13.me,1399.06.19
5.253.26.163/32,lms3.vcloud13.me,1399.06.19
45.82.138.2/32,lms4.vcloud13.me,1399.06.19
171.22.26.110/32,www.khodkarsabz.ir,1399.06.19
5.63.14.32/27,sv1.helixgame.ir,1399.06.19
158.58.189.224/28,sv2.helixgame.ir,1399.06.19
212.33.195.45/32,rayanmachinepack.com,1399.06.19
212.33.195.45/32,marinepress.ir,1399.06.19
37.152.191.120/32,ir.rasooll.com,1399.06.19
5.253.24.105/32,ir.rasooll.com,1399.06.19
5.190.154.112/32,www.sutech.ac.ir,1399.06.18
185.105.121.0/26,sku.ac.ir,1399.06.18
94.232.175.136/32,www.sadrschool.ir,1399.06.18
185.105.121.21/32,sess.sku.ac.ir,1399.06.18
94.182.184.202/32,Vsch.rouzbeh.info,1399.06.18
94.182.184.205/32,Plms.rouzbeh.info,1399.06.18
87.107.124.179/32,sarvehana.ir/,1399.06.18
87.107.124.177/32,vizitam.com/,1399.06.18
87.107.124.179/32,fargoapp.net,1399.06.18
87.107.124.177/32,fargoapp.co/,1399.06.18
87.107.124.177/32,87.107.124.177:4433/,1399.06.18
87.107.124.179/32,behravanmag.com/,1399.06.18
87.107.124.179/32,dringo.ir/,1399.06.18
87.107.124.179/32,dtgram.ir/,1399.06.18
87.107.124.179/32,dtscientist.com/,1399.06.18
87.107.124.179/32,fekregol.com/,1399.06.18
87.107.124.179/32,hanagameapp.ir/,1399.06.18
87.107.124.179/32,healthbazaar.ir/,1399.06.18
87.107.124.179/32,healthtalk.ir/,1399.06.18
87.107.124.179/32,healthtrip.ir/,1399.06.18
87.107.124.179/32,iranmagma.ir/,1399.06.18
87.107.124.179/32,mahkala.trade/,1399.06.18
87.107.124.179/32,mortezamiri.ir/,1399.06.18
87.107.124.179/32,sarvehanapsy.ir/,1399.06.18
87.107.124.179/32,vsalamat.ir/,1399.06.18
87.107.124.179/32,zahediaval.com/,1399.06.18
185.18.213.129/32,webinar4.samatoos.ir,1399.06.18
185.18.213.131/32,webinar61.samatoos.ir,1399.06.18
185.18.213.132/32,webinar62.samatoos.ir,1399.06.18
185.18.213.133/32,webinar63.samatoos.ir,1399.06.18
185.18.213.134/32,webinar64.samatoos.ir,1399.06.18
185.18.213.136/32,webinar66.samatoos.ir,1399.06.18
185.18.213.135/32,webinar65.samatoos.ir,1399.06.18
185.18.213.137/32,webinar67.samatoos.ir,1399.06.18
185.18.213.138/32,webinar68.samatoos.ir,1399.06.18
185.18.213.139/32,webinar69.samatoos.ir,1399.06.18
185.18.213.140/32,webinar70.samatoos.ir,1399.06.18
185.18.213.142/32,webinar72.samatoos.ir,1399.06.18
185.18.213.141/32,webinar71.samatoos.ir,1399.06.18
185.18.213.143/32,webinar73.samatoos.ir,1399.06.18
185.18.213.144/32,webinar74.samatoos.ir,1399.06.18
185.18.213.145/32,webinar75.samatoos.ir,1399.06.18
185.18.213.146/32,webinar76.samatoos.ir,1399.06.18
185.18.213.147/32,webinar77.samatoos.ir,1399.06.18
185.18.213.148/32,webinar78.samatoos.ir,1399.06.18
185.18.213.149/32,webinar79.samatoos.ir,1399.06.18
171.22.26.110/32,sedayeminab.ir,1399.06.18
45.149.79.102/32,amoozkadeh.com,1399.06.18
45.149.79.102/32,amoozkadeh.net,1399.06.18
37.228.139.74/32,just.ir/,1399.06.18
